"TIME","GEO","WST_OPER","UNIT","Value"
"2001","Lombardia","Waste generated","Thousand tonnes","4 538.4"
"2001","Provincia Autonoma di Bolzano/Bozen","Waste generated","Thousand tonnes","226.81"
"2001","Provincia Autonoma di Trento","Waste generated","Thousand tonnes","287.84"
"2001","Veneto","Waste generated","Thousand tonnes","2 163.3"
"2001","Friuli-Venezia Giulia","Waste generated","Thousand tonnes","589.64"
"2001","Emilia-Romagna","Waste generated","Thousand tonnes","2 516.01"
"2001","Toscana","Waste generated","Thousand tonnes","2 283.6"
"2001","Umbria","Waste generated","Thousand tonnes","453.56"
"2001","Marche","Waste generated","Thousand tonnes","782.5"
"2001","Lazio","Waste generated","Thousand tonnes","2 981.19"
"2001","Abruzzo","Waste generated","Thousand tonnes","598.72"
"2001","Molise","Waste generated","Thousand tonnes","116.43"
"2001","Campania","Waste generated","Thousand tonnes","2 762.88"
"2001","Puglia","Waste generated","Thousand tonnes","1 753.49"
"2001","Basilicata","Waste generated","Thousand tonnes","217.5"
"2001","Calabria","Waste generated","Thousand tonnes","811.32"
"2001","Sicilia","Waste generated","Thousand tonnes","2 423.38"
"2001","Sardegna","Waste generated","Thousand tonnes","822.65"
"2001","Cyprus","Waste generated","Thousand tonnes","456.1"
"2001","Kypros","Waste generated","Thousand tonnes","456.1"
"2001","Latvia","Waste generated","Thousand tonnes","713"
"2001","Latvija","Waste generated","Thousand tonnes","713"
"2001","Lithuania","Waste generated","Thousand tonnes","1 313.45"
"2001","Lietuva (NUTS 2013)","Waste generated","Thousand tonnes","1 313"
"2001","Luxembourg","Waste generated","Thousand tonnes","285.21"
"2001","Luxembourg","Waste generated","Thousand tonnes","285"
"2001","Hungary","Waste generated","Thousand tonnes","4 603.03"
"2001","Közép-Magyarország (NUTS 2013)","Waste generated","Thousand tonnes","1 368.86"
"2001","Közép-Dunántúl","Waste generated","Thousand tonnes","624.23"
"2001","Nyugat-Dunántúl","Waste generated","Thousand tonnes","489.03"
"2001","Dél-Dunántúl","Waste generated","Thousand tonnes","420.96"
"2001","Észak-Magyarország","Waste generated","Thousand tonnes","557.6"
"2001","Észak-Alföld","Waste generated","Thousand tonnes","553.1"
"2001","Dél-Alföld","Waste generated","Thousand tonnes","589.25"
"2001","Malta","Waste generated","Thousand tonnes","212.11"
"2001","Malta","Waste generated","Thousand tonnes","212"
"2001","Netherlands","Waste generated","Thousand tonnes","9 831"
"2001","Groningen","Waste generated","Thousand tonnes","403"
"2001","Friesland (NL)","Waste generated","Thousand tonnes","418"
"2001","Drenthe","Waste generated","Thousand tonnes","343"
"2001","Overijssel","Waste generated","Thousand tonnes","634"
"2001","Gelderland","Waste generated","Thousand tonnes","1 164"
"2001","Flevoland","Waste generated","Thousand tonnes","209"
"2001","Utrecht","Waste generated","Thousand tonnes","698"
"2001","Noord-Holland","Waste generated","Thousand tonnes","1 501"
"2001","Zuid-Holland","Waste generated","Thousand tonnes","1 986"
"2001","Zeeland","Waste generated","Thousand tonnes","276"
"2001","Noord-Brabant","Waste generated","Thousand tonnes","1 526"
"2001","Limburg (NL)","Waste generated","Thousand tonnes","673"
"2001","Austria","Waste generated","Thousand tonnes",":"
"2001","Burgenland (AT)","Waste generated","Thousand tonnes",":"
"2001","Niederösterreich","Waste generated","Thousand tonnes",":"
"2001","Wien","Waste generated","Thousand tonnes",":"
"2001","Kärnten","Waste generated","Thousand tonnes",":"
"2001","Steiermark","Waste generated","Thousand tonnes",":"
"2001","Oberösterreich","Waste generated","Thousand tonnes",":"
"2001","Salzburg","Waste generated","Thousand tonnes",":"
"2001","Tirol","Waste generated","Thousand tonnes",":"
"2001","Vorarlberg","Waste generated","Thousand tonnes",":"
"2001","Poland","Waste generated","Thousand tonnes","11 108.82"
"2001","Lódzkie (NUTS 2013)","Waste generated","Thousand tonnes","898.66"
"2001","Mazowieckie (NUTS 2013)","Waste generated","Thousand tonnes","1 443.3"
"2001","Malopolskie","Waste generated","Thousand tonnes","645.28"
"2001","Slaskie","Waste generated","Thousand tonnes","1 540.58"
"2001","Lubelskie (NUTS 2013)","Waste generated","Thousand tonnes","488.15"
"2001","Podkarpackie (NUTS 2013)","Waste generated","Thousand tonnes","423.6"
"2001","Swietokrzyskie (NUTS 2013)","Waste generated","Thousand tonnes","229.35"
"2001","Podlaskie (NUTS 2013)","Waste generated","Thousand tonnes","338.1"
"2001","Wielkopolskie","Waste generated","Thousand tonnes","1 077.1"
"2001","Zachodniopomorskie","Waste generated","Thousand tonnes","650.31"
"2001","Lubuskie","Waste generated","Thousand tonnes","362.32"
"2001","Dolnoslaskie","Waste generated","Thousand tonnes","1 071.96"
"2001","Opolskie","Waste generated","Thousand tonnes","284.31"
"2001","Kujawsko-Pomorskie","Waste generated","Thousand tonnes","562.5"
"2001","Warminsko-Mazurskie","Waste generated","Thousand tonnes","469.79"
"2001","Pomorskie","Waste generated","Thousand tonnes","623.51"
"2001","Portugal","Waste generated","Thousand tonnes",":"
"2001","Norte","Waste generated","Thousand tonnes",":"
"2001","Algarve","Waste generated","Thousand tonnes",":"
"2001","Centro (PT)","Waste generated","Thousand tonnes",":"
"2001","Área Metropolitana de Lisboa","Waste generated","Thousand tonnes",":"
"2001","Alentejo","Waste generated","Thousand tonnes",":"
"2001","Região Autónoma dos Açores (PT)","Waste generated","Thousand tonnes",":"
"2001","Região Autónoma da Madeira (PT)","Waste generated","Thousand tonnes",":"
"2001","Romania","Waste generated","Thousand tonnes","7 539"
"2001","Nord-Vest","Waste generated","Thousand tonnes",":"
"2001","Centru","Waste generated","Thousand tonnes",":"
"2001","Nord-Est","Waste generated","Thousand tonnes",":"
"2001","Sud-Est","Waste generated","Thousand tonnes",":"
"2001","Sud - Muntenia","Waste generated","Thousand tonnes",":"
"2001","Bucuresti - Ilfov","Waste generated","Thousand tonnes",":"
"2001","Sud-Vest Oltenia","Waste generated","Thousand tonnes",":"
"2001","Vest","Waste generated","Thousand tonnes",":"
"2001","Slovenia","Waste generated","Thousand tonnes",":"
"2001","Vzhodna Slovenija (NUTS 2010)","Waste generated","Thousand tonnes",":"
"2001","Zahodna Slovenija (NUTS 2010)","Waste generated","Thousand tonnes",":"
"2001","Slovakia","Waste generated","Thousand tonnes",":"
"2001","Bratislavskı kraj","Waste generated","Thousand tonnes",":"
"2001","Západné Slovensko","Waste generated","Thousand tonnes",":"
"2001","Stredné Slovensko","Waste generated","Thousand tonnes",":"
"2001","Vıchodné Slovensko","Waste generated","Thousand tonnes",":"
"2001","Tees Valley and Durham","Waste generated","Thousand tonnes",":"
"2001","Northumberland and Tyne and Wear","Waste generated","Thousand tonnes",":"
"2001","Cumbria","Waste generated","Thousand tonnes",":"
"2001","Greater Manchester","Waste generated","Thousand tonnes",":"
"2001","Lancashire","Waste generated","Thousand tonnes",":"
"2001","East Yorkshire and Northern Lincolnshire","Waste generated","Thousand tonnes",":"
"2001","North Yorkshire","Waste generated","Thousand tonnes",":"
"2001","South Yorkshire","Waste generated","Thousand tonnes",":"
"2001","West Yorkshire","Waste generated","Thousand tonnes",":"
"2001","Derbyshire and Nottinghamshire","Waste generated","Thousand tonnes",":"
"2001","Leicestershire, Rutland and Northamptonshire","Waste generated","Thousand tonnes",":"
"2001","Lincolnshire","Waste generated","Thousand tonnes",":"
"2001","Herefordshire, Worcestershire and Warwickshire","Waste generated","Thousand tonnes",":"
"2001","Shropshire and Staffordshire","Waste generated","Thousand tonnes",":"
"2001","West Midlands","Waste generated","Thousand tonnes",":"
"2001","East Anglia","Waste generated","Thousand tonnes",":"
"2001","Bedfordshire and Hertfordshire","Waste generated","Thousand tonnes",":"
"2001","Essex","Waste generated","Thousand tonnes",":"
"2001","Inner London (NUTS 2010)","Waste generated","Thousand tonnes",":"
"2001","Outer London (NUTS 2010)","Waste generated","Thousand tonnes",":"
"2001","Berkshire, Buckinghamshire and Oxfordshire","Waste generated","Thousand tonnes",":"
"2001","Surrey, East and West Sussex","Waste generated","Thousand tonnes",":"
"2001","Hampshire and Isle of Wight","Waste generated","Thousand tonnes",":"
"2001","Kent","Waste generated","Thousand tonnes",":"
"2001","Gloucestershire, Wiltshire and Bristol/Bath area","Waste generated","Thousand tonnes",":"
"2001","Dorset and Somerset","Waste generated","Thousand tonnes",":"
"2001","Cornwall and Isles of Scilly","Waste generated","Thousand tonnes",":"
"2001","Devon","Waste generated","Thousand tonnes",":"
"2001","West Wales and The Valleys","Waste generated","Thousand tonnes",":"
"2001","East Wales","Waste generated","Thousand tonnes",":"
"2001","Eastern Scotland (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2001","South Western Scotland (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2001","North Eastern Scotland","Waste generated","Thousand tonnes",":"
"2001","Highlands and Islands","Waste generated","Thousand tonnes",":"
"2001","Northern Ireland (UK)","Waste generated","Thousand tonnes",":"
"2001","Norway","Waste generated","Thousand tonnes","1 628.98"
"2001","Oslo og Akershus","Waste generated","Thousand tonnes",":"
"2001","Hedmark og Oppland","Waste generated","Thousand tonnes",":"
"2001","Sør-Østlandet","Waste generated","Thousand tonnes",":"
"2001","Agder og Rogaland","Waste generated","Thousand tonnes",":"
"2001","Vestlandet","Waste generated","Thousand tonnes",":"
"2001","Trøndelag","Waste generated","Thousand tonnes",":"
"2001","Nord-Norge","Waste generated","Thousand tonnes",":"
"2001","Switzerland","Waste generated","Thousand tonnes","4 794"
"2001","North Macedonia","Waste generated","Thousand tonnes",":"
"2001","Severna Makedonija","Waste generated","Thousand tonnes",":"
"2001","Serbia","Waste generated","Thousand tonnes",":"
"2001","Turkey","Waste generated","Thousand tonnes","31 030.87"
"2001","Istanbul","Waste generated","Thousand tonnes","6 188.58"
"2001","Tekirdag, Edirne, Kirklareli","Waste generated","Thousand tonnes","734.21"
"2001","Balikesir, Çanakkale","Waste generated","Thousand tonnes","792.05"
"2001","Izmir","Waste generated","Thousand tonnes","1 584.56"
"2001","Aydin, Denizli, Mugla","Waste generated","Thousand tonnes","1 471.55"
"2001","Manisa, Afyonkarahisar, Kütahya, Usak","Waste generated","Thousand tonnes","1 394.01"
"2001","Bursa, Eskisehir, Bilecik","Waste generated","Thousand tonnes","1 108.04"
"2001","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Waste generated","Thousand tonnes","1 190.64"
"2001","Ankara","Waste generated","Thousand tonnes","2 445.35"
"2001","Konya, Karaman","Waste generated","Thousand tonnes","1 003.66"
"2001","Antalya, Isparta, Burdur","Waste generated","Thousand tonnes","1 127.59"
"2001","Adana, Mersin","Waste generated","Thousand tonnes","1 407.6"
"2001","Hatay, Kahramanmaras, Osmaniye","Waste generated","Thousand tonnes","934.28"
"2001","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Waste generated","Thousand tonnes","868.77"
"2001","Kayseri, Sivas, Yozgat","Waste generated","Thousand tonnes","1 238.85"
"2001","Zonguldak, Karabük, Bartin","Waste generated","Thousand tonnes","519.08"
"2001","Kastamonu, Çankiri, Sinop","Waste generated","Thousand tonnes","378.31"
"2001","Samsun, Tokat, Çorum, Amasya","Waste generated","Thousand tonnes","1 364.52"
"2001","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Waste generated","Thousand tonnes","1 062.1"
"2001","Erzurum, Erzincan, Bayburt","Waste generated","Thousand tonnes","505.97"
"2001","Agri, Kars, Igdir, Ardahan","Waste generated","Thousand tonnes","419.65"
"2001","Malatya, Elazig, Bingöl, Tunceli","Waste generated","Thousand tonnes","638.25"
"2001","Van, Mus, Bitlis, Hakkari","Waste generated","Thousand tonnes","605.99"
"2001","Gaziantep, Adiyaman, Kilis","Waste generated","Thousand tonnes","612.63"
"2001","Sanliurfa, Diyarbakir","Waste generated","Thousand tonnes","861.12"
"2001","Mardin, Batman, Sirnak, Siirt","Waste generated","Thousand tonnes","573.52"
"2002","Belgium","Waste generated","Thousand tonnes","4 865.11"
"2002","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Waste generated","Thousand tonnes","465.16"
"2002","Prov. Antwerpen","Waste generated","Thousand tonnes","810.38"
"2002","Prov. Limburg (BE)","Waste generated","Thousand tonnes","370.77"
"2002","Prov. Oost-Vlaanderen","Waste generated","Thousand tonnes","660.92"
"2002","Prov. Vlaams-Brabant","Waste generated","Thousand tonnes","422.9"
"2002","Prov. West-Vlaanderen","Waste generated","Thousand tonnes","587.48"
"2002","Prov. Brabant wallon","Waste generated","Thousand tonnes",":"
"2002","Prov. Hainaut","Waste generated","Thousand tonnes",":"
"2002","Prov. Liège","Waste generated","Thousand tonnes",":"
"2002","Prov. Luxembourg (BE)","Waste generated","Thousand tonnes",":"
"2002","Prov. Namur","Waste generated","Thousand tonnes",":"
"2002","Bulgaria","Waste generated","Thousand tonnes","3 944.62"
"2002","Severozapaden","Waste generated","Thousand tonnes",":"
"2002","Severen tsentralen","Waste generated","Thousand tonnes",":"
"2002","Severoiztochen","Waste generated","Thousand tonnes",":"
"2002","Yugoiztochen","Waste generated","Thousand tonnes",":"
"2002","Yugozapaden","Waste generated","Thousand tonnes",":"
"2002","Yuzhen tsentralen","Waste generated","Thousand tonnes",":"
"2002","Czechia","Waste generated","Thousand tonnes","2 845"
"2002","Praha","Waste generated","Thousand tonnes",":"
"2002","Strední Cechy","Waste generated","Thousand tonnes",":"
"2002","Jihozápad","Waste generated","Thousand tonnes",":"
"2002","Severozápad","Waste generated","Thousand tonnes",":"
"2002","Severovıchod","Waste generated","Thousand tonnes",":"
"2002","Jihovıchod","Waste generated","Thousand tonnes",":"
"2002","Strední Morava","Waste generated","Thousand tonnes",":"
"2002","Moravskoslezsko","Waste generated","Thousand tonnes",":"
"2002","Germany (until 1990 former territory of the FRG)","Waste generated","Thousand tonnes",":"
"2002","Stuttgart","Waste generated","Thousand tonnes",":"
"2002","Karlsruhe","Waste generated","Thousand tonnes",":"
"2002","Freiburg","Waste generated","Thousand tonnes",":"
"2002","Tübingen","Waste generated","Thousand tonnes",":"
"2002","Oberbayern","Waste generated","Thousand tonnes",":"
"2002","Niederbayern","Waste generated","Thousand tonnes",":"
"2002","Oberpfalz","Waste generated","Thousand tonnes",":"
"2002","Oberfranken","Waste generated","Thousand tonnes",":"
"2002","Mittelfranken","Waste generated","Thousand tonnes",":"
"2002","Unterfranken","Waste generated","Thousand tonnes",":"
"2002","Schwaben","Waste generated","Thousand tonnes",":"
"2002","Berlin","Waste generated","Thousand tonnes",":"
"2002","Brandenburg","Waste generated","Thousand tonnes",":"
"2002","Bremen","Waste generated","Thousand tonnes",":"
"2002","Hamburg","Waste generated","Thousand tonnes",":"
"2002","Darmstadt","Waste generated","Thousand tonnes",":"
"2002","Gießen","Waste generated","Thousand tonnes",":"
"2002","Kassel","Waste generated","Thousand tonnes",":"
"2002","Mecklenburg-Vorpommern","Waste generated","Thousand tonnes",":"
"2002","Braunschweig","Waste generated","Thousand tonnes",":"
"2002","Hannover","Waste generated","Thousand tonnes",":"
"2002","Lüneburg","Waste generated","Thousand tonnes",":"
"2002","Weser-Ems","Waste generated","Thousand tonnes",":"
"2002","Düsseldorf","Waste generated","Thousand tonnes",":"
"2002","Köln","Waste generated","Thousand tonnes",":"
"2002","Münster","Waste generated","Thousand tonnes",":"
"2002","Detmold","Waste generated","Thousand tonnes",":"
"2002","Arnsberg","Waste generated","Thousand tonnes",":"
"2002","Koblenz","Waste generated","Thousand tonnes",":"
"2002","Trier","Waste generated","Thousand tonnes",":"
"2002","Rheinhessen-Pfalz","Waste generated","Thousand tonnes",":"
"2002","Saarland","Waste generated","Thousand tonnes",":"
"2002","Dresden","Waste generated","Thousand tonnes",":"
"2002","Chemnitz","Waste generated","Thousand tonnes",":"
"2002","Leipzig","Waste generated","Thousand tonnes",":"
"2002","Sachsen-Anhalt","Waste generated","Thousand tonnes",":"
"2002","Schleswig-Holstein","Waste generated","Thousand tonnes",":"
"2002","Thüringen","Waste generated","Thousand tonnes",":"
"2002","Estonia","Waste generated","Thousand tonnes","553"
"2002","Eesti","Waste generated","Thousand tonnes","553"
"2002","Ireland","Waste generated","Thousand tonnes","2 720.3"
